codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
200812117932759,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,ITUPIRANGA,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,MANOBRA,OPERAÇÃO POLICIAL,NaN,13,2008-12-11 12:30:00
201803231952134,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,JACAREACANGA,PA,SNKH,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2018-03-21 17:00:00
200910285879115,ACIDENTE,FALHA DO MOTOR EM VOO,JACAREACANGA,PA,SBEK,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,NaN,2,2009-10-28 11:32:00
201403183887604,ACIDENTE,FALHA DO MOTOR EM VOO,JACAREACANGA,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DESCIDA,TÁXI AÉREO,5.0,11,2014-03-18 15:50:00
201104207199132,INCIDENTE GRAVE,ESTOURO DE PNEU,JACAREACANGA,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2011-04-20 10:00:00
201509226265871,ACIDENTE,POUSO SEM TREM,JACAREACANGA,PA,SBEK,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2015-09-22 22:15:00
200910076696853,INCIDENTE GRAVE,COM TREM DE POUSO,SÃO GABRIEL DA CACHOEIRA,AM,SWQE,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,4,2009-10-07 20:05:00
201412159287090,INCIDENTE,ESTOURO DE PNEU,SÃO GABRIEL DA CACHOEIRA,AM,SBUA,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2014-12-15 14:16:00
201201284013238,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMPOS LINDOS,TO,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,4,2012-01-28 18:35:00
201310115628244,INCIDENTE,ESTOURO DE PNEU,TABATINGA,AM,SBTT,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2013-10-11 14:30:00
201406081158856,INCIDENTE,ESTOURO DE PNEU,TABATINGA,AM,SBTT,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2014-06-08 17:34:00
201108076414813,INCIDENTE,TRÁFEGO AÉREO,TABATINGA,AM,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2011-08-07 00:20:00
201612270627072,ACIDENTE,INDETERMINADO,TABATINGA,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,3.0,0,2016-12-23 18:30:00
201503114351924,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TABATINGA,AM,SBTT,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,NaN,5,2015-03-11 23:25:00
201711221258422,INCIDENTE,FALHA DO MOTOR EM VOO,TABATINGA,AM,SBTT,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2017-11-21 19:30:00
201405161107416,INCIDENTE,ESTOURO DE PNEU,TABATINGA,AM,SBTT,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2014-05-16 15:05:00
200911284977912,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,TAPAUÁ,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2009-11-28 14:30:00
201501022494454,INCIDENTE,COM TREM DE POUSO,TEFÉ,AM,SBTF,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2015-01-02 16:28:00
201303025961695,ACIDENTE,COM PARA-BRISAS / JANELA / PORTA,TEFÉ,AM,SBTF,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,3,2013-03-02 12:20:00
201403202823009,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,TEFÉ,AM,SBTF,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2014-03-20 13:41:00
201208054450541,ACIDENTE,PANE SECA,TEFÉ,AM,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,NaN,9,2012-08-05 15:00:00
201210037738181,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,TEFÉ,AM,SBTF,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,4,2012-10-03 12:35:00
200806078335564,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,TEFÉ,AM,SBTF,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2008-06-07 14:45:00
201707111644049,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,TEFÉ,AM,SBTF,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2017-07-09 13:45:00
201406035147217,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,TEFÉ,AM,SBTF,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2014-06-03 18:10:00
201511063727948,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,TEFÉ,AM,SBTF,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2015-11-06 15:04:00
200810109082716,INCIDENTE,ESTOURO DE PNEU,TEFÉ,AM,SBTF,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2008-10-10 15:50:00
201306141338332,ACIDENTE,DESORIENTAÇÃO ESPACIAL,TEFÉ,AM,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,2.0,14,2013-06-14 11:10:00
201608081440118,INCIDENTE,OUTROS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2016-08-02 20:12:00
201507011024800,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MARABÁ,PA,SBMA,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2015-07-01 13:39:00
201201113342108,INCIDENTE GRAVE,COM TREM DE POUSO,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,4,2012-01-11 11:21:00
201409177386710,INCIDENTE,FALHA DO MOTOR NO SOLO,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2014-09-17 19:20:00
201211017245518,INCIDENTE,POUSO SEM TREM,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2012-11-01 16:20:00
201309232876428,INCIDENTE,OUTROS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-09-23 19:35:00
201106225071111,INCIDENTE,TRÁFEGO AÉREO,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NaN,0,2011-06-22 17:24:00
201405038455814,INCIDENTE GRAVE,POUSO ANTES DA PISTA,MARABÁ,PA,SBMA,AVIÃO,TURBOÉLICE,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,POUSO,VOO NÃO REGULAR,NaN,8,2014-05-03 19:02:00
201606091338351,INCIDENTE GRAVE,VAZAMENTO DE OUTROS FLUIDOS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,NaN,0,2016-06-07 12:53:00
201302261705068,INCIDENTE,OUTROS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-02-26 11:20:00
201307038929817,INCIDENTE,OUTROS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-07-03 11:15:00
201502052015357,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,TURBOÉLICE,1.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2015-02-05 17:55:00
201307317706540,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,TURBOÉLICE,1.0,BRASIL,REGULAR,TÁXI,VOO REGULAR,NaN,0,2013-07-31 11:20:00
201310193120040,INCIDENTE,OUTROS,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2013-10-19 14:55:00
201409154986176,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2014-09-15 15:30:00
201407189427975,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2014-07-18 20:34:00
200903115689519,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MARABÁ,PA,SBMA,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2009-03-11 19:00:00
201503109156071,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,ESTACIONAMENTO,VOO REGULAR,NaN,0,2015-03-10 17:33:00
201410245098359,INCIDENTE,ESTOURO DE PNEU,MARABÁ,PA,SBMA,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,OPERAÇÃO DE SOLO,TÁXI AÉREO,NaN,0,2014-10-24 12:13:00
201107195168866,INCIDENTE GRAVE,VAZAMENTO DE OUTROS FLUIDOS,MARITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,4,2011-07-19 16:30:00
201202238026115,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MARITUBA,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,OUTRA FASE,OPERAÇÃO POLICIAL,NaN,7,2012-02-22 13:40:00
201004126225047,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,MONTE ALEGRE,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2010-04-12 18:10:00
201201186460139,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,MUANÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,1,2012-01-18 17:35:00
201609201510225,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,NOVO PROGRESSO,PA,SJNP,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,4,2016-09-16 09:55:00
201407255976140,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,NOVO PROGRESSO,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO INDIRETA,INDETERMINADA,VOO PRIVADO,NaN,0,2014-07-25 11:53:00
201701231524575,ACIDENTE,OUTROS,NOVO PROGRESSO,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,INDETERMINADA,VOO PRIVADO,NaN,0,2017-01-20 16:24:00
201312045215587,ACIDENTE,OUTROS,NOVO PROGRESSO,PA,SJNP,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,5.0,10,2013-12-04 14:30:00
200804058350974,ACIDENTE,OUTROS,NOVO PROGRESSO,PA,SJNP,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,3.0,0,2008-04-05 00:00:00
201708102055268,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,NOVO PROGRESSO,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,0,2017-07-30 14:15:00
201311278471232,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,NOVO PROGRESSO,PA,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,OUTRA FASE,VOO EXPERIMENTAL,NaN,0,2013-11-27 18:46:00
200801062175513,ACIDENTE,FALHA DO MOTOR EM VOO,NOVO PROGRESSO,PA,SJNP,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,5,2008-01-06 19:00:00
201505099123166,ACIDENTE,INDETERMINADO,NOVO PROGRESSO,PA,SJNP,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,INDETERMINADA,VOO PRIVADO,1.0,0,2015-05-09 17:30:00
201112219583174,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,NOVO PROGRESSO,PA,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2011-12-21 16:50:00
201609201438217,ACIDENTE,PANE SECA,NOVO PROGRESSO,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,4.0,0,2016-09-15 20:40:00
201009303990577,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ÓBIDOS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2010-09-30 11:30:00
201107014787762,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,ÓBIDOS,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,4.0,9,2011-07-01 19:25:00
201010312236599,ACIDENTE,PANE SECA,ORIXIMINÁ,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NaN,2,2010-10-31 16:35:00
201803161919094,ACIDENTE,FALHA DO MOTOR EM VOO,ORIXIMINÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2018-03-16 12:40:00
201110308621692,ACIDENTE,FALHA DO MOTOR EM VOO,ORIXIMINÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,0,2011-10-30 19:10:00
201804021947535,INCIDENTE GRAVE,COM TREM DE POUSO,OURILÂNDIA DO NORTE,PA,SDOW,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2018-04-02 17:50:00
201708141339501,INCIDENTE GRAVE,COM TREM DE POUSO,OURILÂNDIA DO NORTE,PA,SDOW,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2017-08-08 16:00:00
201504264884073,ACIDENTE,FALHA DO MOTOR EM VOO,OURILÂNDIA DO NORTE,PA,SDOW,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,NaN,0,2015-04-26 15:30:00
201101304294818,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,PACAJÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ARREMETIDA NO SOLO,VOO PRIVADO,2.0,5,2011-01-30 15:10:00
201308045992601,ACIDENTE,PERDA DE CONTROLE EM VOO,PARAGOMINAS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,1.0,5,2013-08-04 22:30:00
201604111801113,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,PARAGOMINAS,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,APROXIMAÇÃO FINAL,OPERAÇÃO POLICIAL,NaN,0,2016-04-03 12:00:00
200802107793100,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,PARAGOMINAS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CHEQUE DE MOTOR OU ROTOR,OPERAÇÃO AGRÍCOLA,1.0,1,2008-02-10 12:00:00
201507286994783,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLINAS DO TOCANTINS,TO,NaN,TRIKE,NaN,NaN,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO PRIVADO,1.0,0,2015-07-28 21:05:00
201305081191709,INCIDENTE,TRÁFEGO AÉREO,PARAUAPEBAS,PA,SBCJ,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,ESTACIONAMENTO,VOO PRIVADO,NaN,0,2013-05-08 17:00:00
201005221671945,INCIDENTE,OUTROS,PARAUAPEBAS,PA,SBCJ,AVIÃO,TURBOÉLICE,1.0,BRASIL,ESPECIALIZADA,TÁXI,OPERAÇÃO ESPECIALIZADA,NaN,0,2010-05-22 19:02:00
201209211903866,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,PARAUAPEBAS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,1,2012-09-21 11:55:00
201705241608074,ACIDENTE,PANE SECA,PARAUAPEBAS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2017-05-21 21:00:00
201207269234588,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,PARAUAPEBAS,PA,SBCJ,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2012-07-26 17:20:00
201706080415052,ACIDENTE,POUSO LONGO,PARAUAPEBAS,PA,SBCJ,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2017-06-07 22:40:00
201409115697097,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,PARAUAPEBAS,PA,SBCJ,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2014-09-11 21:30:00
201105312816189,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,PONTA DE PEDRAS,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2011-05-31 20:30:00
201506111740209,INCIDENTE,FALHA DO MOTOR EM VOO,PORTEL,PA,SIPY,AVIÃO,TURBOÉLICE,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,CRUZEIRO,VOO PRIVADO,NaN,0,2015-06-11 10:00:00
201603281320206,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,PORTO DE MOZ,PA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2016-03-28 00:26:00
201603192144036,ACIDENTE,PERDA DE CONTROLE NO SOLO,CRISTALÂNDIA,TO,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2016-03-13 19:00:00
201402092748484,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,REDENÇÃO,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,1.0,0,2014-02-09 12:12:00
201408197273989,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,REDENÇÃO,PA,SNDC,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2014-08-19 17:00:00
201004121481843,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,REDENÇÃO,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,ADMINISTRAÇÃO INDIRETA,POUSO,VOO PRIVADO,NaN,8,2010-04-12 19:30:00
201702062034491,INCIDENTE GRAVE,COM TREM DE POUSO,REDENÇÃO,PA,SNDC,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2017-02-04 09:30:00
201605021729191,INCIDENTE GRAVE,POUSO BRUSCO,REDENÇÃO,PA,SNDC,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,NaN,4,2016-04-22 18:30:00
200804031988286,INCIDENTE GRAVE,OUTROS,REDENÇÃO,PA,SNDC,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,0,2008-04-03 16:00:00
